,train,val,test
92,0E547921-2724-4464-8525-B18A4EBA7D0B,,
93,D66FB680-7CD2-4C3F-8D9E-2E931B573D25,,
94,78F39AEC-EAB7-48D0-9C7F-EAB72F515113,,
95,A3E6ED81-41DD-4447-80BB-CDFE467BDB4B,,
96,7EBE7F0D-4FF9-4AEA-B247-84B9F2B3ADE9,,
97,A6CE4A88-C3B7-4510-92DB-78CA0A739DE5,,
98,AA0FD20B-9F3F-4B6A-AD65-6E97EAB1DEC2,,
99,83E48A89-175C-4D0A-BDEC-00FCEBB28753,,
100,BDA71B29-A4CE-48D3-94A9-D0F5F6043077,,
101,EE8237B7-D026-43FF-A373-1D7F159D6ABB,,
102,2A756683-B3A0-4444-ABFD-4CB518B4E24B,,
103,5BA5B953-7C9D-41E8-B49A-467AD93511D6,,
104,A1BB4207-D643-43EE-9459-C2128B8F36CB,,
105,1AF963D5-013D-4110-8215-4BF6582BDCFA,,
106,C6E37B13-9DA0-4CB7-8259-328FCB181EFB,,
107,BEFDE2A1-3D33-4C38-9867-5CE5A9864531,,
108,6928FC65-BD60-4A66-9F66-B225008BAAD8,,
109,7BB9F822-8C0D-4A0B-B077-AE55700E1790,,
110,B873809C-A489-403E-ADDC-C8D5CB1F8698,,
111,21B8BC80-DA89-4897-A30E-7526F717B49E,,
112,322E0443-5025-4177-A645-D6C00F035F62,,
113,33B69B72-383E-459A-8A86-97C1A31D2579,,
114,7415C2DE-2BE4-457B-B5B7-30EBEECA4BB5,,
115,E3E91D57-3FB7-4D0B-82F1-56109D65B218,,
116,D520C086-55D9-4ABB-9597-21B6C966A669,,
117,DE360110-59CE-4881-B083-6E88009FB671,,
118,56174223-8DEB-41C8-B705-5CBF399DC7E7,,
119,9D59A0B7-56B2-480E-AD51-6D4D137BE005,,
120,1CAE456E-0709-4C95-8BDB-0B52239A3EA0,,
121,A1806441-AC47-464E-AE3F-83779F5E3CC5,,
122,1307BE45-963F-41F1-9BD7-FF4113619FD4,,
123,7438EC80-BE3B-4BF8-86CF-3A00A8131A0B,,
124,A5FD793F-B750-44AF-8230-00122572C6FF,,
125,65229D69-BC8C-41AD-86EF-6451B4840BED,,
126,7391DECF-521D-4257-8FEF-FFFB5F77E063,,
127,EBDCB806-A724-42CE-8FAC-74F643A6F6CD,,
128,62D571C0-45F2-474C-A9C9-6437ED4666F1,,
129,6E614FCF-747F-4E85-AF46-41E4753D408B,,
130,FEA24823-853F-4A3E-87B9-D7EBA38A8506,,
131,14D40146-4F74-4FA2-B9C5-AEF9C3B06D31,,
132,5F1F4238-6773-4BCC-85F8-AB75301481A6,,
133,28ADC6F0-93F4-4499-B3CE-9567A2B1FA86,,
134,8134EE8B-1BF7-45DB-A642-549C9EF6D378,,
135,E0ED8FCB-439E-4727-AC36-6FF158861166,,
136,12841E65-5321-41EA-A109-EF7FAEB73636,,
137,992EB23C-28B4-4E71-97AA-135D552AD455,,
138,95463681-BE72-43D8-854E-14111E9ECFA0,,
139,C3763223-1050-4A8C-A357-B1C561A62089,,
140,0E03FE21-195A-4BAD-BEE0-436471F4C306,,
141,D9A4236C-7C02-4480-8424-F45E82D2CEF9,,
142,1AC96070-C470-4D25-94F9-3A1C79860272,,
143,17D6CBBE-055F-42CE-A08A-1B23105B17A4,,
144,DCD61B52-3139-4841-B443-2917670481A2,,
145,98D16ACB-B94B-41CE-A912-482F11F63F4A,,
146,B613B9AA-CD0F-4953-AD9D-F9898C5AABA8,,
147,0EF25EEA-84F0-46BE-B048-D49CFF94F2F0,,
148,5A60AC94-01A0-447D-BBA0-620ACA720618,,
149,C584E7BB-564C-4985-8167-3B50EEE412D1,,
150,CBF7A9EE-1419-41D8-9E5D-FA8D842E7D3B,,
151,6FB7E81A-ADA6-4AC1-B110-F0FB74C448B5,,
152,2C64BE56-35EB-48C3-9860-3355122372F5,,
153,B9C9F744-D30A-4F30-A366-63FC77B3C759,,
154,46E71360-C899-42E5-B0DF-629CDA01B28B,,
155,481AC713-BBCD-444E-AC82-A619059FA70E,,
156,A8C3F176-1882-48ED-8009-DB6338F97F71,,
157,856F895C-F446-48CE-8E24-DCF6882E86C7,,
158,60AF8D86-FC8F-4305-AD63-50A980C1D33B,,
159,0CCFAF9A-21A1-4F9C-A550-AC2B51403C20,,
160,71740A18-319E-41E4-9DED-23412940A620,,
161,C6B71B74-57AB-44FC-AAA1-E381FCB27A31,,
162,6222B41F-EFE0-4A6D-8479-293166D82AD8,,
163,BEF41E8F-B5FF-45EE-8CAB-B10F1DD62E73,,
164,EF8E3A9F-03D1-45B7-865B-C74E000A9230,,
165,2920000A-5627-4EE4-96A1-97BAE3AB4261,,
166,39D8F49C-E59D-4F3F-90A8-CE8B761B4C38,,
167,2BC1FCA8-A28E-4270-B918-B3CAA920A603,,
168,274034B5-55BE-4BFF-BDBB-3661BD30050F,,
169,2456BEC9-1D09-4692-9527-38B2006D3C0E,,
170,D81BBEDD-4377-4168-92CD-84D420753BE6,,
171,20504A0A-E40C-4C33-91D3-C31E170197EC,,
172,5239DDD8-1945-41B3-9A9D-A67691EF3360,,
173,38F8543B-60BA-401A-B156-C79B903CF5B3,,
174,FF358FD5-76CA-47DF-8EC0-2181F0B5E7F9,,
175,3CE4A8B6-E2F4-4439-AEF0-935B661EFDAF,,
176,737B8DF6-73DC-4480-98D3-48B88A7BC6E7,,
177,989EF28E-9798-44BF-BB89-505D6EF1F47C,,
178,8F02FC9A-6CDF-4BCD-AFF6-453554887BF0,,
179,93152AB8-C92D-408B-883C-C567E06B8291,,
180,F98645B9-3243-4160-B041-241AEE08BD57,,
181,4F8D1BFD-7540-4744-8146-BD14FD563DD4,,
182,B1BF1AB7-63A7-4CA0-9030-81D406E446A1,,
183,91847AC6-FABF-4B5F-A7CA-4E0C10C39260,,
184,EE716F65-009C-4A0B-96BC-AE41B6A9CAE7,,
185,B57C680E-CD45-4BC9-BBAE-75D3A39EFC2E,,
186,A5274412-5F6D-4EB4-A2E1-19B826F9870F,,
187,CF046F13-B220-4E09-981A-4BC7BB944BB7,,
188,E2431623-5E8D-43DD-834A-9C4D6CC9DBEB,,
189,C583228E-F74C-4E94-A100-4D879381438B,,
190,9C70DEAD-A1CC-40C8-9479-4500ABD2C669,,
191,049472BA-6C79-4982-907E-97E3D4AA847D,,
192,AC870C8D-F731-419A-9C94-20F9C67C7D18,,
193,9C1F73A0-02E7-4262-B36E-AE056EDD767B,,
194,BD0A7A3B-788E-4C17-B7DA-97740281F410,,
195,6A13E9A3-9D10-4C99-861E-5BB635D57703,,
196,654465F2-A638-4535-BCEF-9B8937387B95,,
197,0EA03369-97F8-4E0E-AC3E-6B0C758612DC,,
198,AF7669C8-E3BA-4549-9329-9653CB1A82DF,,
199,D5C2778E-4DC7-4BEA-9F19-3C9D7D841BDB,,
200,3B766E77-6AC3-48F1-904C-F03C2B51D05A,,
201,686460FA-A8C1-4DAA-807A-14A9039E67BC,,
202,56D38CFE-0372-4B47-9CDB-25D1772D6CD9,,
203,DA1A9260-6E0A-4A8F-A881-9598A80E38AF,,
204,D0B36585-3A7E-48A8-97B6-D10911270530,,
205,2C51B008-64C1-4450-944F-0CCE5FAA171B,,
206,BE92E5CB-9B4F-4AFC-946D-67AAB610799F,,
207,E5CE5264-9CFE-4392-B4B9-9AC60A1968CF,,
208,20AA4F76-9BD6-4139-AC74-7EFCAC559EA9,,
209,A1115979-0C27-4F4C-B704-24C3A1BD1427,,
210,5A4518AD-2696-4925-B3C9-74207F745569,,
211,653F141D-74E4-4147-A11B-76765A9BA9F4,,
212,194D9CF7-C2D6-4DB4-8805-007B9B6C482A,,
213,7D3D87CA-9999-4881-AD54-A5BB17AF8C98,,
214,23A13ABF-EDEE-4B9B-B28D-49985F887BBE,,
215,2041CD05-8328-4B44-B6F0-C30E687DD4F7,,
216,2A9A7006-A0D9-4B19-A069-546633052B1A,,
217,79553E04-CD4A-423E-9B5E-FFA986B49B0B,,
218,09286880-A087-4AFA-B4AA-F5DEFCE4C9EA,,
219,3D79A6C2-2184-42D2-BC3C-7230008BCDDC,,
220,C7D5FB24-A19E-4D0B-A4D4-FDE8C3404DBD,,
221,9FC4E225-2261-4D9E-B585-64D040C74AE5,,
222,B49B15A6-364E-46CF-93F9-351781DF3311,,
223,0FF6CC25-7EF7-4E83-BD57-5C6C75204E85,,
224,BE18537E-47DB-4FD3-BFBC-2691C5FF6630,,
225,609763A7-7AFB-4379-89CA-94152511FED1,,
226,B4A165A1-C483-4606-8DAD-7BD0CC5D40F4,,
227,226CBD2D-9FD9-4238-8435-70373023346B,,
228,03E69085-4E30-4462-ACEF-6B4FCF799015,,
229,6B071DA2-F387-43C5-9A51-0288A79FBD3B,,
230,4F93AD26-1B38-4710-BB3E-72AEAAD9606A,,
231,EA6EACC9-6D59-4BA1-B35D-033BB338941F,,
232,F361E8A9-E113-40D5-85E5-DD77B1A4DE43,,
233,B53806EB-FB6C-488E-86E2-7AB62596A73D,,
234,B852A21E-55F4-4FEB-8233-17C89FE7E2F6,,
235,4E473871-F1AC-401E-886D-13E71BD1B122,,
236,104E2070-1922-4CBC-93A8-60ADA598B309,,
237,2E5AEF78-0AEE-4DB1-BCEB-D06F37CBB80C,,
238,849A27E5-1C3D-47CB-99BD-95458658D579,,
239,785AF515-B2CE-48BA-8DCC-7001743B8F00,,
240,3592BCD6-9952-40B6-922D-9D71F0FF02E4,,
241,11C8879A-2078-4D07-9369-1A771CEC162C,,
242,371D86E0-A00D-4A8D-B3B0-FD02FAC539BB,,
243,6781A535-7E87-48E2-9880-A4EB71FA7056,,
244,B7C2FD8C-9D12-4D3F-AE47-DD874192373A,,
245,3F1FC06B-215C-48B7-ABD8-999045ED7C73,,
246,37172252-4525-4DEC-9A18-8C289F55CDE3,,
247,B9AB0DA6-46E6-498F-A470-3C979523299C,,
248,145ABBD8-1EED-4B16-A032-7DC32699C77D,,
249,399A7690-5232-490C-BCB5-EF27AE74D50B,,
250,0ECCD31B-A08D-4A3A-A064-D331E6B19723,,
251,51005B7C-F893-41EF-85B8-670F3AF95481,,
252,AF802B07-1F12-402A-9AC6-889170BBF268,,
253,4978A872-F86F-4768-8619-50C2214A918B,,
254,D75662C9-7600-4A55-9DFA-E1FF4E086587,,
255,60D56FEA-FD1C-4111-8A2F-B792D90F1B85,,
256,F1D867EF-0BD6-4D72-B25E-BE7340BB5A7F,,
257,E2B20A26-C97B-49E7-A296-451D4B66B826,,
258,06B83FBB-6AFF-436F-BDAD-CE505019ACFA,,
259,7201861B-D8AC-4E8D-9003-2BE4E3E95CC1,,
260,87E5492D-D5D1-4BF9-99B9-A28C06962F79,,
261,0FFDE646-A4BC-4E3C-887E-7D68686F17EB,,
262,4CE1F2E4-2858-4D8D-AC9A-224373E7C989,,
263,341846BF-994C-4CCB-BA25-700A2C889AF0,,
264,BF39756B-ECB7-4F56-8691-86F0367E3A9A,,
265,BDD3D39A-345B-4255-83DC-D40B275E8DC4,,
266,F1BB8BAE-26BE-4393-B645-BD57433F23EF,,
267,39AB6B93-7509-41C0-8B71-5DE0FD36D20E,,
268,0B58C1B8-4AD5-4387-90D8-59377B3563BD,,
269,BD1BDD93-7636-4D27-9F9A-4E4F9161A5CA,,
270,902B539B-5514-494A-AA9D-6E579E6D4B4E,,
271,EA1D2450-F611-4A25-8CFB-ADC7D5EACBF7,,
272,5B7521EF-0A3B-4AC4-BE48-95257613E54E,,
273,2598B650-FEB7-408D-943C-5802092C81F1,,
274,92D53376-D4FA-42DD-8706-FA3A173F0FB0,,
275,C2E17658-6700-4321-9F5B-A8B8165E694E,,
276,E8DE4D9D-34D6-4E06-B07C-9F9EB1A0F2A2,,
277,DBA6797B-7E6A-47FA-B981-BF5A0A682091,,
278,9B41CBB3-F7C7-4FFB-AA6D-152EFAE44092,,
279,E9F957BE-7397-45EF-A0C2-896DA1681510,,
280,C12F6A92-D395-4C86-883F-666F9228569D,,
281,EF3EF99A-89FE-4972-97B2-1403862C017C,,
282,0996B091-20E9-4A6A-8774-5C1FD0C92CB3,,
283,932759AE-F2AE-4386-993C-FBF2FA1B8F3E,,
284,9CDA69FA-FBF2-42E4-B2E7-57B8E2D72F1B,,
285,D7855063-F981-4DC2-B73F-2E8CDA42A384,,
286,91D2B150-23F7-4D84-9D9C-9C7E9132CE3C,,
287,DBA5CA4E-8281-4E94-A0BC-6C413AE67433,,
288,9C1FBC50-9364-4440-80E3-93608303D5B6,,
289,642FD4AB-288B-43E9-9556-A332C7B00C9B,,
290,B1C3E0F5-6778-4F1E-AAFE-2EE3B0913145,,
291,8A37CCEC-47DF-460D-88EC-363322D700DC,,
292,CF2A2E55-018C-4822-AC5C-F33315A13B99,,
293,7FDE7F60-8117-4CD1-B285-DEA14C06148B,,
294,2702FD00-4F1F-490C-A958-B8C9DBB4AB63,,
295,C597834E-CFB8-494F-B1F3-EA7F6D3C23F9,,
296,16C29D2B-7006-4E41-8E62-A471A0D3B2A0,,
297,617F3D1E-1151-498A-9FA6-F1CEF7BDD3C5,,
298,53AF2655-A892-4834-836A-1F372D396055,,
299,AD4F5DC8-A149-47F1-A55B-7B5E93D6F117,,
300,71C58391-D8AB-464F-8288-41CE86D28E09,,
301,B668E778-A189-4210-8E8F-901407125FF3,,
302,BA545210-52B7-4FA3-A118-64EB09EA3762,,
303,C2F16456-C0C0-4280-B646-82F86A535171,,
304,031AFF5A-D4D8-46C4-A2A9-82376B8A11EF,,
305,90263E1F-50A6-4F19-BA21-6DF8A01D7348,,
306,A662F598-1370-4620-BC5C-4C27D465C582,,
307,D1C64CD0-9E21-486D-85D8-4AE9A1EC1313,,
308,3DE4F1C1-8EC5-418D-9B5B-D67078F2EA5E,,
309,8F12948C-811E-4B75-BCE8-BF804F706BCB,,
310,CC3DBFA8-FB93-43A6-B0BB-21A2AF6F4B21,,
311,DD9378D5-28E2-44E6-ABB8-36709E942830,,
312,ACDABCA5-A7D1-47D8-AEF4-355C731EAED9,,
