,train,val,test
D6E2BBA4-7318-4800-BD4E-14450AAE64D3,True,False,False
1CAE456E-0709-4C95-8BDB-0B52239A3EA0,True,False,False
8337174C-A225-4A7F-B4EE-9DE283A1E6E5,True,False,False
7FA5FEDF-81E7-4FBF-859A-A588388F00C3,True,False,False
1307BE45-963F-41F1-9BD7-FF4113619FD4,True,False,False
9B56B6D6-791F-4F44-BBDF-37CC37BD1B49,True,False,False
9D61650F-25B0-45A0-A0B8-1E93F7596CA3,True,False,False
1AF963D5-013D-4110-8215-4BF6582BDCFA,True,False,False
9F1979FD-D18B-4CC1-BD2B-864B1D5CDF18,True,False,False
A3E2EF7C-75C7-4E27-B6A9-671DC93573AB,True,False,False
AB8F0576-E7BA-4B42-BFAB-FB3EA5449ED1,True,False,False
44969550-C510-4072-8581-C67867905364,True,False,False
EA8C1B90-20CC-4DF5-8E38-49236E4BD277,True,False,False
C9121957-D668-442D-8FC6-43F18EC98C55,True,False,False
91D44AD0-1554-4B01-A790-E82F22825608,True,False,False
A6CE4A88-C3B7-4510-92DB-78CA0A739DE5,True,False,False
AAD99383-BFF5-4071-8488-F600FBCDE06C,True,False,False
322E0443-5025-4177-A645-D6C00F035F62,True,False,False
2B679E95-03D5-49EC-9FF9-8150554C6084,True,False,False
30906F4F-4827-43ED-B809-28CF74186506,True,False,False
A3E6ED81-41DD-4447-80BB-CDFE467BDB4B,True,False,False
7B879699-9A02-46F7-A557-DE2B85FFEB89,True,False,False
81FA25AB-3C4D-4F2D-A25E-3906753E4CA6,True,False,False
807A147A-9D34-467C-ACCF-8B17EE7D7C73,True,False,False
DFC6E288-FB46-4289-938E-D65B7EFF652B,True,False,False
C6E37B13-9DA0-4CB7-8259-328FCB181EFB,True,False,False
CD30AF9F-9C07-4AAA-A3CB-E41701BD0F6C,True,False,False
E270491E-6023-4246-8FEC-1F0EF4F685FD,True,False,False
9BE775E0-9FE8-420E-B286-BB201D48C39C,True,False,False
EB07E768-6F98-46D0-9092-74F97300F49C,True,False,False
B268032F-85A5-4690-AE66-C3E308FC67A9,True,False,False
654ED03B-C4AD-425B-9552-6E2FE01D2E09,True,False,False
8F917958-48EB-4537-A9A7-2BC9FF743377,True,False,False
EBDCB806-A724-42CE-8FAC-74F643A6F6CD,True,False,False
25DC6BA9-A0C9-4A5F-9558-24E04D2F553F,True,False,False
D9A24790-E846-45DD-80E2-80A94056F847,True,False,False
17BEAEAC-5096-4C2F-BFED-8A64551B5CC2,True,False,False
CD5E3F15-B78B-44F2-9E62-D683613109A2,True,False,False
BDA71B29-A4CE-48D3-94A9-D0F5F6043077,True,False,False
B40F3960-78F6-43D6-BD53-608698D254EC,True,False,False
7E1FFBE4-D362-4318-8827-E5F552D080D8,True,False,False
78F39AEC-EAB7-48D0-9C7F-EAB72F515113,True,False,False
A1806441-AC47-464E-AE3F-83779F5E3CC5,True,False,False
C64F38CA-30FF-4813-99B8-87987A7FFA7A,True,False,False
6928FC65-BD60-4A66-9F66-B225008BAAD8,True,False,False
D520C086-55D9-4ABB-9597-21B6C966A669,True,False,False
21B8BC80-DA89-4897-A30E-7526F717B49E,True,False,False
B0B9837D-2093-49EC-875E-A568B50B30D8,True,False,False
AA0FD20B-9F3F-4B6A-AD65-6E97EAB1DEC2,True,False,False
59306C00-D6DC-44BD-AA60-087A1843EEAB,True,False,False
9D88F20C-1498-4363-A38C-1F079829066D,True,False,False
2B6B3063-1D6F-481E-84FA-99BF2B32D019,True,False,False
E5A8FFE8-A831-41B0-BEEC-CC2BBDB1CD76,True,False,False
BEFDE2A1-3D33-4C38-9867-5CE5A9864531,True,False,False
AD2AFFB4-AA16-4BB1-96C4-F7973595BC56,True,False,False
0E547921-2724-4464-8525-B18A4EBA7D0B,True,False,False
4487C246-168B-4C91-BAC7-DD18BDB0FE69,True,False,False
355F8423-E34E-4062-A935-B7DDC9BF4CC2,True,False,False
7415C2DE-2BE4-457B-B5B7-30EBEECA4BB5,True,False,False
4B91460F-89EB-41E0-B87C-D4BADFDA56F3,True,False,False
0C42C1AA-DD2E-4512-85E5-54CE076612BA,True,False,False
2CD234CC-8A61-49B8-96A5-033DC47B2116,True,False,False
DC11EDD6-8A0B-44D2-9EAB-EE7D133790FA,True,False,False
D66FB680-7CD2-4C3F-8D9E-2E931B573D25,True,False,False
316DD427-38E5-4B6B-A4D8-7DBEAA0D9408,True,False,False
52656BBB-3E27-43B7-8163-1A8EB5F824A8,True,False,False
C31D086E-01CC-4201-BAF7-E0E403372375,True,False,False
B8AD09F6-9ADE-4C38-AF7C-20E9EBA83DFF,True,False,False
2B429AC0-AAD1-46A2-8500-FF36AC23FC9C,True,False,False
83E48A89-175C-4D0A-BDEC-00FCEBB28753,True,False,False
AEECFA30-DD10-4A85-AB81-3A2FDD094DE3,True,False,False
62D571C0-45F2-474C-A9C9-6437ED4666F1,True,False,False
5A660361-D8B9-4FDF-864F-896F0A01148C,True,False,False
56174223-8DEB-41C8-B705-5CBF399DC7E7,True,False,False
532D5AB3-7F95-4A32-BC95-547F9675FC05,True,False,False
7297890F-DCD4-4B5F-93B7-C744A0F580E5,True,False,False
5D1F833E-51BF-403A-A21A-FC13DD617BB2,True,False,False
EE8237B7-D026-43FF-A373-1D7F159D6ABB,True,False,False
2D293FFC-36EC-4A21-9973-82035B1C96D8,True,False,False
3458F34F-A3B8-421B-90B3-ED8305A7A1B2,True,False,False
0EBA08F4-CE64-486B-B366-85C3B92F9A5E,True,False,False
8D70A1E2-EC13-41E0-8978-F52B71FD13AE,True,False,False
8DC5EBB3-432C-4E49-9F58-43B04B0C6D4C,True,False,False
81D39D32-6A57-49AA-B72A-C7E0900B88B6,True,False,False
EED2BF6E-9C39-42CD-8112-55D5F1A5E2A1,True,False,False
7BB9F822-8C0D-4A0B-B077-AE55700E1790,True,False,False
FE863160-EB44-4D15-B4FC-C2521F2A1BD7,True,False,False
FE83B53A-4E2D-4CC2-9078-CFA26A0484A3,True,False,False
4FFB4E01-0481-4FFB-BF2E-F2E1C7D41F0B,True,False,False
65229D69-BC8C-41AD-86EF-6451B4840BED,True,False,False
7438EC80-BE3B-4BF8-86CF-3A00A8131A0B,True,False,False
FF36FC08-C989-4EB2-9541-EAE8A5B65D8B,True,False,False
FEA24823-853F-4A3E-87B9-D7EBA38A8506,True,False,False
D6F8B9A6-FD94-47D6-BD99-80F04B74D7F9,True,False,False
42597D71-B97D-4384-91C4-A39EC66C136C,True,False,False
9B27D51D-F628-4687-9E7E-02D21B028958,True,False,False
C48CD261-FE2C-430E-BA88-80C73F6D310A,True,False,False
9C13E1A3-3A06-4E7D-8A4C-5CF42DB813AA,True,False,False
E343EB9E-C7CA-4707-8B2A-751A28E3FF5F,True,False,False
86B96A2A-A0D6-47C9-9A88-6694187B1716,True,False,False
E7BD628B-896B-4368-A131-9C1BD0985F08,True,False,False
05150041-9E79-48F5-B53E-2578917E89C8,True,False,False
AC51C049-78D1-4E36-BB87-40EA68EDC5C9,True,False,False
2E011845-DD1C-4693-9918-3482F7E500FE,True,False,False
AA650DC7-1986-4368-A0E8-4DA20FD540DF,True,False,False
02F9D88F-88BD-4CA5-85B8-9234FD3E65B0,True,False,False
CC53B146-260F-48DB-9C4B-97AF16A92658,True,False,False
F61B55B8-E91D-4972-81DC-270067DD6D86,True,False,False
0E24ACED-CA11-404D-ABE0-13953A665B7B,True,False,False
E7BFADD4-1095-41DF-93E9-DFB66B84E87C,True,False,False
8815CEC7-F027-483D-A588-75023E7D774E,True,False,False
45442F93-E626-4D8A-912B-45E0ED42BE60,True,False,False
8ACF6EF9-B2C9-4B08-AD57-089603AB616F,True,False,False
5EDF66C6-F5BE-447E-89FA-E864AF6AA2E0,True,False,False
4EEE4C8E-9AE2-4969-884E-4F9B1E45ECC9,True,False,False
6D757FFD-80AD-4A09-9E29-F13FE8F7F481,True,False,False
E11314B5-31EB-4246-98CA-1E7CC240F9FA,True,False,False
511B6ECD-8A39-4733-BA15-BF5260EB9911,True,False,False
827FE5FF-E13B-4360-8C0F-EEF7F0DD032B,True,False,False
56684B15-D2D3-4120-8DD9-FA28E416F0FB,True,False,False
2A79FDCE-C130-4EE7-B070-F358088FA07E,True,False,False
F1E98674-20D2-4285-8138-EC8E4F3821FD,True,False,False
D3F46B79-63F2-4E02-A8B1-C88379E77384,True,False,False
499502DF-3DFC-426B-95F9-8D5224AB266F,True,False,False
B587B45D-B0F1-44B4-9AC9-5A1B34C6F687,True,False,False
6D34D75A-268E-4EB1-9C59-BF89CAC52D56,True,False,False
94ABE04F-C68F-4343-9897-8FD21CE68BA6,True,False,False
534123F0-02E9-4B08-9D42-E226FCA68C57,True,False,False
E67553C4-CBFB-4121-9A33-CB4E0148D214,True,False,False
D33A46BB-6888-4392-996E-FE65611A9C72,True,False,False
DBB49E20-8449-484C-8759-D051C3769BEC,True,False,False
A4A33C96-BB05-4202-BDB4-0D215364A315,True,False,False
92B66650-CE30-4E7C-A30A-7BAF682BFA73,True,False,False
106DD4A0-5218-4FCF-9E72-A11BFC702C12,True,False,False
BDDEFC92-F6F9-4560-92A1-F5F2ABCB7DBB,True,False,False
8A921D13-0169-4EAC-967D-576612948233,True,False,False
437CCE2E-8F84-482C-8317-60EC16D3DEE9,True,False,False
781A80C4-D232-41D2-AF7E-23B7676A9355,True,False,False
72F6C6F5-2F64-4A0A-B0B9-E6888BB4C02B,True,False,False
BA33D42F-BF40-49FA-8106-F6323BDEEF13,True,False,False
70F99254-F4CB-4E13-9956-A5DE2B9D3DD1,True,False,False
C86F90B1-4A31-494C-B7E0-595D2ED922AF,True,False,False
2250C39A-E3D6-4B79-809E-22CA3C910D05,True,False,False
2F512D8E-7AC4-43F5-88C5-DC9BAAE1890D,True,False,False
2A4EE845-0CF8-4788-AD3E-A958666C5F9E,True,False,False
CD39FBC9-2FA8-4F33-87F0-FED3BFD0F772,True,False,False
BEEFC089-561F-4412-8AE2-A487C0F60E0B,True,False,False
6D7671FA-C8B2-43AB-91AA-E448EC39834B,True,False,False
5298DD29-D9CB-490E-B3CF-311D2B9F3F57,True,False,False
1FE4643F-FA89-47A5-BDC6-50F678669D99,True,False,False
51053D36-9D40-45F1-9960-73E356FCBC9C,True,False,False
463C798B-05D9-4958-93B2-73257C734827,True,False,False
7AB84AC0-E711-400B-9F20-30CBAA25F42C,True,False,False
73AD5C28-D092-472A-8CA1-F4C6548941D0,True,False,False
D466972F-DA25-427E-96D6-7BBC522E7EAE,True,False,False
4518538A-8583-4E4A-8E66-FD3F110C7C0D,True,False,False
5119A1F0-49DA-432B-A2B3-1698A5F7676B,True,False,False
A2140954-930A-446D-B9F6-F398EA4EA09E,True,False,False
3826D077-BF33-457F-8B9F-9CAAFD1CCAF2,True,False,False
5E087BAA-B469-45AC-9F9E-70252F0AEC2D,True,False,False
A1C691A0-113B-4DDC-84EE-8AE418D5431C,True,False,False
4B17C109-7100-41E5-BE91-E52551D80556,True,False,False
9AF77BE4-C259-4667-867B-571CA9933CDA,True,False,False
76BA20BD-3FF0-4779-BC08-EBEB641502AE,True,False,False
E361927E-4985-43B4-95C2-B9629BA2A38E,True,False,False
738B71ED-9BD8-483C-AA4A-9BCB583D0236,True,False,False
5125D0F0-D962-484E-AA41-5713163B8BB8,True,False,False
651AE2F2-4EAC-4081-ACC0-85F1FBA8860F,True,False,False
D7843C78-6351-443D-BDDF-8FCCA752E81A,True,False,False
8C199965-954D-44E7-963E-A21FAEB2AC70,True,False,False
7EC819BF-61CA-4924-91B1-D05A5724D2E8,True,False,False
42AFBD96-8636-4447-9D22-7D48E93C072F,True,False,False
DDA9675D-348A-4F41-A1BB-5E90541489FB,True,False,False
8AA0A98C-4BCB-4D19-91D2-BD1270A09F17,True,False,False
CFB0CC13-9FBF-406E-98E9-043BB9209C2F,True,False,False
F384DD52-53C2-40F2-8939-F5B631955436,True,False,False
9AD8C89F-6742-4D9B-B819-2D676642739C,True,False,False
3EF2F402-A8CB-43E1-B4DD-184162A09D18,True,False,False
ECB7D7C0-FF7A-45F3-849C-F5FE40C1BFF0,True,False,False
1081838C-9724-4213-8E8B-96DC5707EA8B,True,False,False
0000C99F-AC7A-4908-84E3-EE665869A09C,True,False,False
9F4ED239-C3B0-4018-B3A1-BF0401199614,True,False,False
9AC53203-C68C-4A4D-9625-C631F0C98434,True,False,False
F8313EDD-DAE7-4ED1-AF79-C1CA4C5F389B,True,False,False
6EBA9F6E-6E36-481C-A716-21C5247289A8,True,False,False
7807B668-F9F2-488C-8B7E-92976D89A245,True,False,False
564A60D2-5DAC-4D5B-A818-622B4A22F84A,True,False,False
498FD9C1-1BBB-4777-BE3D-45DB2E28E36D,True,False,False
3DED921D-60E1-4EB9-B749-0B38A62365D6,True,False,False
4E473871-F1AC-401E-886D-13E71BD1B122,True,False,False
A1115979-0C27-4F4C-B704-24C3A1BD1427,True,False,False
3CE4A8B6-E2F4-4439-AEF0-935B661EFDAF,True,False,False
91847AC6-FABF-4B5F-A7CA-4E0C10C39260,True,False,False
0EA03369-97F8-4E0E-AC3E-6B0C758612DC,True,False,False
6B071DA2-F387-43C5-9A51-0288A79FBD3B,True,False,False
049472BA-6C79-4982-907E-97E3D4AA847D,True,False,False
2BC1FCA8-A28E-4270-B918-B3CAA920A603,True,False,False
CF046F13-B220-4E09-981A-4BC7BB944BB7,True,False,False
4F8D1BFD-7540-4744-8146-BD14FD563DD4,True,False,False
3F1FC06B-215C-48B7-ABD8-999045ED7C73,True,False,False
6781A535-7E87-48E2-9880-A4EB71FA7056,True,False,False
C3763223-1050-4A8C-A357-B1C561A62089,True,False,False
D4D5AE14-4EC0-4A28-AFD3-CF3E0AC1A653,True,False,False
609763A7-7AFB-4379-89CA-94152511FED1,True,False,False
B9AB0DA6-46E6-498F-A470-3C979523299C,True,False,False
251EFE50-DFCA-48C1-9BB0-CE00899BFC1B,True,False,False
2AEA65B2-CA5B-4D38-81E1-9D481064FA7E,True,False,False
BD0A7A3B-788E-4C17-B7DA-97740281F410,True,False,False
B53806EB-FB6C-488E-86E2-7AB62596A73D,True,False,False
38F8543B-60BA-401A-B156-C79B903CF5B3,True,False,False
9FC4E225-2261-4D9E-B585-64D040C74AE5,True,False,False
0FF6CC25-7EF7-4E83-BD57-5C6C75204E85,True,False,False
E2B20A26-C97B-49E7-A296-451D4B66B826,True,False,False
E2431623-5E8D-43DD-834A-9C4D6CC9DBEB,True,False,False
5A4518AD-2696-4925-B3C9-74207F745569,True,False,False
11C8879A-2078-4D07-9369-1A771CEC162C,True,False,False
E0ED8FCB-439E-4727-AC36-6FF158861166,True,False,False
2A993444-BACA-4D7D-87C1-EB89CC1A6B33,True,False,False
DD22B36B-6310-45E5-BFA3-A3FA8B011248,True,False,False
8F02FC9A-6CDF-4BCD-AFF6-453554887BF0,True,False,False
4A47644B-791C-4730-A674-BBDF8F1E2572,True,False,False
4CE1F2E4-2858-4D8D-AC9A-224373E7C989,True,False,False
5A60AC94-01A0-447D-BBA0-620ACA720618,True,False,False
BE18537E-47DB-4FD3-BFBC-2691C5FF6630,True,False,False
79553E04-CD4A-423E-9B5E-FFA986B49B0B,True,False,False
902B539B-5514-494A-AA9D-6E579E6D4B4E,True,False,False
104E2070-1922-4CBC-93A8-60ADA598B309,True,False,False
653F141D-74E4-4147-A11B-76765A9BA9F4,True,False,False
989EF28E-9798-44BF-BB89-505D6EF1F47C,True,False,False
2C64BE56-35EB-48C3-9860-3355122372F5,True,False,False
06B83FBB-6AFF-436F-BDAD-CE505019ACFA,True,False,False
20AA4F76-9BD6-4139-AC74-7EFCAC559EA9,True,False,False
09286880-A087-4AFA-B4AA-F5DEFCE4C9EA,True,False,False
60AF8D86-FC8F-4305-AD63-50A980C1D33B,True,False,False
849A27E5-1C3D-47CB-99BD-95458658D579,True,False,False
EE716F65-009C-4A0B-96BC-AE41B6A9CAE7,True,False,False
0CCFAF9A-21A1-4F9C-A550-AC2B51403C20,True,False,False
FF358FD5-76CA-47DF-8EC0-2181F0B5E7F9,True,False,False
C2E17658-6700-4321-9F5B-A8B8165E694E,True,False,False
B4A165A1-C483-4606-8DAD-7BD0CC5D40F4,True,False,False
92D53376-D4FA-42DD-8706-FA3A173F0FB0,True,False,False
4978A872-F86F-4768-8619-50C2214A918B,True,False,False
2598B650-FEB7-408D-943C-5802092C81F1,True,False,False
5F9BF5C2-4CF7-4F44-A06A-6B1092B236F4,True,False,False
DA1A9260-6E0A-4A8F-A881-9598A80E38AF,True,False,False
060BA854-FA34-4422-880C-48E4B4CCC6B0,True,False,False
D9A4236C-7C02-4480-8424-F45E82D2CEF9,True,False,False
2A9A7006-A0D9-4B19-A069-546633052B1A,True,False,False
5239DDD8-1945-41B3-9A9D-A67691EF3360,True,False,False
1AC96070-C470-4D25-94F9-3A1C79860272,True,False,False
856F895C-F446-48CE-8E24-DCF6882E86C7,True,False,False
C583228E-F74C-4E94-A100-4D879381438B,True,False,False
2C51B008-64C1-4450-944F-0CCE5FAA171B,True,False,False
23A13ABF-EDEE-4B9B-B28D-49985F887BBE,True,False,False
98D16ACB-B94B-41CE-A912-482F11F63F4A,True,False,False
DCD61B52-3139-4841-B443-2917670481A2,True,False,False
5B7521EF-0A3B-4AC4-BE48-95257613E54E,True,False,False
BDD3D39A-345B-4255-83DC-D40B275E8DC4,True,False,False
226CBD2D-9FD9-4238-8435-70373023346B,True,False,False
93152AB8-C92D-408B-883C-C567E06B8291,True,False,False
14D40146-4F74-4FA2-B9C5-AEF9C3B06D31,True,False,False
9C70DEAD-A1CC-40C8-9479-4500ABD2C669,True,False,False
E8DE4D9D-34D6-4E06-B07C-9F9EB1A0F2A2,True,False,False
EA6EACC9-6D59-4BA1-B35D-033BB338941F,True,False,False
992EB23C-28B4-4E71-97AA-135D552AD455,True,False,False
D63BADE9-DCEA-4D01-ADD3-277E449545B6,True,False,False
C7D5FB24-A19E-4D0B-A4D4-FDE8C3404DBD,True,False,False
95463681-BE72-43D8-854E-14111E9ECFA0,True,False,False
F361E8A9-E113-40D5-85E5-DD77B1A4DE43,True,False,False
0EF25EEA-84F0-46BE-B048-D49CFF94F2F0,True,False,False
37172252-4525-4DEC-9A18-8C289F55CDE3,True,False,False
F1D867EF-0BD6-4D72-B25E-BE7340BB5A7F,True,False,False
BEF41E8F-B5FF-45EE-8CAB-B10F1DD62E73,True,False,False
EA1D2450-F611-4A25-8CFB-ADC7D5EACBF7,True,False,False
03E69085-4E30-4462-ACEF-6B4FCF799015,True,False,False
9635B78E-BC4E-4A0E-88BB-4DF479EEC581,True,False,False
341846BF-994C-4CCB-BA25-700A2C889AF0,True,False,False
2920000A-5627-4EE4-96A1-97BAE3AB4261,True,False,False
0E03FE21-195A-4BAD-BEE0-436471F4C306,True,False,False
2B1C9D50-FF0D-4B00-AD4D-2216284C3D4F,True,False,False
B57C680E-CD45-4BC9-BBAE-75D3A39EFC2E,True,False,False
46E71360-C899-42E5-B0DF-629CDA01B28B,True,False,False
04F18CE9-3AE3-44C4-BCA8-3CE79BFFF2B7,True,False,False
3A9E0863-B065-47FB-9292-FB259263AE51,True,False,False
654465F2-A638-4535-BCEF-9B8937387B95,True,False,False
7D3D87CA-9999-4881-AD54-A5BB17AF8C98,True,False,False
28ADC6F0-93F4-4499-B3CE-9567A2B1FA86,True,False,False
51005B7C-F893-41EF-85B8-670F3AF95481,True,False,False
46DD6AC3-33BD-4AF6-BDF3-BA30948F61BF,True,False,False
785AF515-B2CE-48BA-8DCC-7001743B8F00,True,False,False
2E5AEF78-0AEE-4DB1-BCEB-D06F37CBB80C,True,False,False
686460FA-A8C1-4DAA-807A-14A9039E67BC,True,False,False
54D44468-ECEA-4EB4-BC45-5D1AA1349EC1,True,False,False
17D6CBBE-055F-42CE-A08A-1B23105B17A4,True,False,False
0ECCD31B-A08D-4A3A-A064-D331E6B19723,True,False,False
D0B36585-3A7E-48A8-97B6-D10911270530,True,False,False
56D38CFE-0372-4B47-9CDB-25D1772D6CD9,True,False,False
B852A21E-55F4-4FEB-8233-17C89FE7E2F6,True,False,False
D81BBEDD-4377-4168-92CD-84D420753BE6,True,False,False
274034B5-55BE-4BFF-BDBB-3661BD30050F,True,False,False
D75662C9-7600-4A55-9DFA-E1FF4E086587,True,False,False
3B766E77-6AC3-48F1-904C-F03C2B51D05A,True,False,False
B4574A55-6CC4-4CE8-86F1-19E65C03EB28,True,False,False
BF39756B-ECB7-4F56-8691-86F0367E3A9A,True,False,False
BE461D26-B727-4569-A58B-979AE3122D4C,True,False,False
E736C2C2-CA17-4142-ADCF-798EA3FB5B6D,True,False,False
20504A0A-E40C-4C33-91D3-C31E170197EC,True,False,False
B7C2FD8C-9D12-4D3F-AE47-DD874192373A,True,False,False
87E5492D-D5D1-4BF9-99B9-A28C06962F79,True,False,False
B49B15A6-364E-46CF-93F9-351781DF3311,True,False,False
6A13E9A3-9D10-4C99-861E-5BB635D57703,True,False,False
A5274412-5F6D-4EB4-A2E1-19B826F9870F,True,False,False
4986F50B-9D77-4859-8E7C-B6D963E9FDA1,True,False,False
71740A18-319E-41E4-9DED-23412940A620,True,False,False
CBF7A9EE-1419-41D8-9E5D-FA8D842E7D3B,True,False,False
912A4295-45F1-4BBB-88BD-B0834E449A04,True,False,False
7FDB5717-9A24-4626-8146-C4992DECB322,True,False,False
66D7C0AC-AEAB-4C1B-AD14-2170E7A71225,True,False,False
39AB6B93-7509-41C0-8B71-5DE0FD36D20E,True,False,False
A8C3F176-1882-48ED-8009-DB6338F97F71,True,False,False
B94CC9E4-B0AC-48A9-9AA9-AA6C78690D3F,True,False,False
C6B71B74-57AB-44FC-AAA1-E381FCB27A31,True,False,False
7201861B-D8AC-4E8D-9003-2BE4E3E95CC1,True,False,False
0B58C1B8-4AD5-4387-90D8-59377B3563BD,True,False,False
60D56FEA-FD1C-4111-8A2F-B792D90F1B85,True,False,False
3592BCD6-9952-40B6-922D-9D71F0FF02E4,True,False,False
C584E7BB-564C-4985-8167-3B50EEE412D1,True,False,False
737B8DF6-73DC-4480-98D3-48B88A7BC6E7,True,False,False
481AC713-BBCD-444E-AC82-A619059FA70E,True,False,False
BD1BDD93-7636-4D27-9F9A-4E4F9161A5CA,True,False,False
F1BB8BAE-26BE-4393-B645-BD57433F23EF,True,False,False
6FB7E81A-ADA6-4AC1-B110-F0FB74C448B5,True,False,False
6222B41F-EFE0-4A6D-8479-293166D82AD8,True,False,False
570D9CFE-4D4E-44E5-A5A5-A93C920F0033,True,False,False
2041CD05-8328-4B44-B6F0-C30E687DD4F7,True,False,False
BE92E5CB-9B4F-4AFC-946D-67AAB610799F,True,False,False
4841333F-0CC9-4BC3-AD25-28FE37EBF4F2,True,False,False
5371FD0B-D78C-4A18-AC08-52B2296CA7C0,True,False,False
CC0E1010-1B3D-4FFB-BDDF-A022238CA9B8,True,False,False
7D8574DE-91E5-46AD-A7E6-95C320160FE7,True,False,False
1708C0D1-7885-4AC2-B3EF-4B8D3477840E,True,False,False
8FCC7625-F54F-4FDB-9E35-3839CB6E7579,True,False,False
DBA5CA4E-8281-4E94-A0BC-6C413AE67433,True,False,False
BD82B218-0B8C-476B-951F-252A7141F4D3,True,False,False
B2ED362D-9E7B-4AA4-A770-39C85449A029,True,False,False
7FDE7F60-8117-4CD1-B285-DEA14C06148B,True,False,False
16FDEA0E-668B-46EC-AC1D-54505D4406D2,True,False,False
ACDABCA5-A7D1-47D8-AEF4-355C731EAED9,True,False,False
A383097B-DE9C-40DE-92CF-8A02F6C75AAF,True,False,False
3F071C8F-3E97-437A-A9F5-85C152C695F5,True,False,False
180F9528-1A5E-42E9-8AFB-1538B0DFD163,True,False,False
BD12FD9A-C264-492E-A745-C8928A8FBC95,True,False,False
2702FD00-4F1F-490C-A958-B8C9DBB4AB63,True,False,False
B51F9798-ACEF-48F0-A178-1561C74229FD,True,False,False
3DE4F1C1-8EC5-418D-9B5B-D67078F2EA5E,True,False,False
ABE9442C-453C-479E-945D-59D8ABCB5E8A,True,False,False
BF8F07B9-5F79-42DF-A50B-E9B3C6BA35C3,True,False,False
F28F3AD0-9F35-4365-A1F1-A4B01E2036F5,True,False,False
D4D32D5E-23BC-4D44-A912-8A220B11CAFF,True,False,False
16C29D2B-7006-4E41-8E62-A471A0D3B2A0,True,False,False
8F12948C-811E-4B75-BCE8-BF804F706BCB,True,False,False
0ECB5417-75D7-4D69-87A1-7D9FA96981E5,True,False,False
6CBDA7A7-EB7E-4CE5-9982-6AF0740E9373,True,False,False
F635239F-47AC-419F-83E6-B4B684B3A815,True,False,False
25FB0B6C-17E2-4828-8E08-36455D1987F5,True,False,False
AD4F5DC8-A149-47F1-A55B-7B5E93D6F117,True,False,False
57B1BA04-4CBE-4171-931E-9D7B2D6A6233,True,False,False
C9B2ED63-E977-41FA-A401-70A74BB59135,True,False,False
542B2870-9ACE-4C68-A062-AF547DFF43B0,True,False,False
D448060D-ED8B-4BF3-BDAE-A8912AC8CC26,True,False,False
23515CDA-1131-4847-85E9-E42C1A50CFFF,True,False,False
B668E778-A189-4210-8E8F-901407125FF3,True,False,False
53AF2655-A892-4834-836A-1F372D396055,True,False,False
C15B4B3A-8829-41EF-ADB9-A7C6CA10189B,True,False,False
EE28794C-A6D6-4A76-82D4-E466779541B3,True,False,False
AA0DEC29-8970-4AAF-B502-85A57F3B3BC7,True,False,False
92905901-97E4-4D7D-A95F-52F39B4152A6,True,False,False
292B8EF7-8E01-45EE-AA7F-E27A15EB2796,True,False,False
